                                                                           
      45      45      45      45      45      45       7       2
     1        7.04404186      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      502.7407759258        4.0000000000      100.0000000000     0
   1   Be    4.00
   2   N     5.00
   1       0.500000000    0.500000000    0.000000000    1
   2       0.500000000    0.000000000    0.500000000    1
   3       0.000000000    0.500000000    0.500000000    1
   4       0.000000000    0.000000000    0.500000000    2
   5       0.500000000    0.500000000    0.500000000    2
   6       0.500000000    0.000000000    0.000000000    2
   7       0.000000000    0.500000000    0.000000000    2
  8.413619343E-01  3.907221698E-01  1.596939038E-01  7.319805752E-02  4.881218223E-02
  4.530283345E-02  4.891593164E-02  5.621810764E-02  6.703389758E-02  8.249094795E-02
  1.043546156E-01  1.346887356E-01  1.760673619E-01  2.319374355E-01  3.047921025E-01
  3.894988041E-01  4.644762931E-01  4.941168404E-01  4.574203131E-01  3.850981382E-01
  2.098608451E-01  2.793540431E-01  4.230774102E-01  5.213720351E-01  5.180999041E-01
  4.410695904E-01  3.434024301E-01  2.580335884E-01  1.934116098E-01  1.464593348E-01
  1.125062969E-01  8.822344891E-02  7.115700638E-02  5.928242065E-02  5.138196779E-02
  4.805846803E-02  5.512662508E-02  9.636408005E-02  2.449088411E-01  6.479668388E-01
  1.438806072E+00  2.487801215E+00  3.279489192E+00  3.279489192E+00  2.487801215E+00
  1.438806072E+00  6.479668388E-01  2.449088411E-01  9.636408005E-02  5.512662508E-02
  4.805846803E-02  5.138196779E-02  5.928242065E-02  7.115700638E-02  8.822344891E-02
  1.125062969E-01  1.464593348E-01  1.934116098E-01  2.580335884E-01  3.434024301E-01
  4.410695904E-01  5.180999041E-01  5.213720351E-01  4.230774102E-01  2.793540431E-01
  9.167725092E-02  1.850596860E-01  3.817808585E-01  5.268731427E-01  5.454776981E-01
  4.698205471E-01  3.652421852E-01  2.726669129E-01  2.029845734E-01  1.528710530E-01
  1.169141127E-01  9.131137692E-02  7.337367578E-02  6.093468716E-02  5.274272995E-02
  4.971395755E-02  5.941520448E-02  1.132164975E-01  3.086258573E-01  8.420441503E-01
  1.890153337E+00  3.279489192E+00  4.327039359E+00  4.327039359E+00  3.279489192E+00
  1.890153337E+00  8.420441503E-01  3.086258573E-01  1.132164975E-01  5.941520448E-02
  4.971395755E-02  5.274272995E-02  6.093468716E-02  7.337367578E-02  9.131137692E-02
  1.169141127E-01  1.528710530E-01  2.029845734E-01  2.726669129E-01  3.652421852E-01
  4.698205471E-01  5.454776981E-01  5.268731427E-01  3.817808585E-01  1.850596860E-01
  9.167725092E-02  1.850596860E-01  3.817808585E-01  5.268731427E-01  5.454776981E-01
  4.698205471E-01  3.652421852E-01  2.726669129E-01  2.029845734E-01  1.528710530E-01
  1.169141127E-01  9.131137692E-02  7.337367578E-02  6.093468716E-02  5.274272995E-02
  4.971395755E-02  5.941520448E-02  1.132164975E-01  3.086258573E-01  8.420441503E-01
  1.890153337E+00  3.279489192E+00  4.327039359E+00  4.327039359E+00  3.279489192E+00
  1.890153337E+00  8.420441503E-01  3.086258573E-01  1.132164975E-01  5.941520448E-02
  4.971395755E-02  5.274272995E-02  6.093468716E-02  7.337367578E-02  9.131137692E-02
  1.169141127E-01  1.528710530E-01  2.029845734E-01  2.726669129E-01  3.652421852E-01
  4.698205471E-01  5.454776981E-01  5.268731427E-01  3.817808585E-01  1.850596860E-01
  2.098608451E-01  2.793540431E-01  4.230774102E-01  5.213720351E-01  5.180999041E-01
  4.410695904E-01  3.434024301E-01  2.580335884E-01  1.934116098E-01  1.464593348E-01
  1.125062969E-01  8.822344891E-02  7.115700638E-02  5.928242065E-02  5.138196779E-02
  4.805846803E-02  5.512662508E-02  9.636408005E-02  2.449088411E-01  6.479668388E-01
  1.438806072E+00  2.487801215E+00  3.279489192E+00  3.279489192E+00  2.487801215E+00
  1.438806072E+00  6.479668388E-01  2.449088411E-01  9.636408005E-02  5.512662508E-02
  4.805846803E-02  5.138196779E-02  5.928242065E-02  7.115700638E-02  8.822344891E-02
  1.125062969E-01  1.464593348E-01  1.934116098E-01  2.580335884E-01  3.434024301E-01
  4.410695904E-01  5.180999041E-01  5.213720351E-01  4.230774102E-01  2.793540431E-01
  3.480352645E-01  3.850981382E-01  4.574203131E-01  4.941168404E-01  4.644762931E-01
  3.894988041E-01  3.047921025E-01  2.319374355E-01  1.760673619E-01  1.346887356E-01
  1.043546156E-01  8.249094795E-02  6.703389758E-02  5.621810764E-02  4.891593164E-02
  4.530283345E-02  4.881218223E-02  7.319805752E-02  1.596939038E-01  3.907221698E-01
  8.413619343E-01  1.438806072E+00  1.890153337E+00  1.890153337E+00  1.438806072E+00
  8.413619343E-01  3.907221698E-01  1.596939038E-01  7.319805752E-02  4.881218223E-02
  4.530283345E-02  4.891593164E-02  5.621810764E-02  6.703389758E-02  8.249094795E-02
  1.043546156E-01  1.346887356E-01  1.760673619E-01  2.319374355E-01  3.047921025E-01
  3.894988041E-01  4.644762931E-01  4.941168404E-01  4.574203131E-01  3.850981382E-01
  4.131607076E-01  4.250726916E-01  4.429972151E-01  4.354271613E-01  3.914582302E-01
  3.253324029E-01  2.573383134E-01  1.993195492E-01  1.538496637E-01  1.193222501E-01
  9.359878184E-02  7.488142773E-02  6.154391618E-02  5.215667206E-02  4.575296260E-02
  4.217457492E-02  4.294625202E-02  5.422196483E-02  9.361780287E-02  1.954738483E-01
  3.907221698E-01  6.479668388E-01  8.420441503E-01  8.420441503E-01  6.479668388E-01
  3.907221698E-01  1.954738483E-01  9.361780287E-02  5.422196483E-02  4.294625202E-02
  4.217457492E-02  4.575296260E-02  5.215667206E-02  6.154391618E-02  7.488142773E-02
  9.359878184E-02  1.193222501E-01  1.538496637E-01  1.993195492E-01  2.573383134E-01
